   Î Ñ Ð Å Ä Í ¨ Í Í Û Å  Ï À Ð Ì Å Ò Ð Û   ÒÅ×ÅÍÈß  
Po(êã/ñì**2)     Pk(êã/ñì**2)    Ql(ë/ñ)        Qg(ì**3/ñ)          Q               sigm            Pýêðàí          ÀPk(êã/ ñì**2)   DPg/Pg           Hk(ãö)          Ho(ãö)  
 1,00415E+0 	 7,93700E-1 	 5,12589E-1 	 1,60519E-3 	 3,13153E+0 	 9,04832E-1 	 1,56035E-1 	 6,12245E-1 	 5,33438E-3 	 1,99059E+1 	 1,99002E+1 

  t              Pga            (Po-Pa)         (Pk-Pa)          (Po-Pk)         DPg              DPL            sigm             Q                Qgk             MgSH           Pýêðàí
7,20000E-3 	9,07322E+0 	9,53156E-1 	6,49014E-1 	1,98539E+0 	4,84000E-2 	5,12589E-1 	8,97784E-1 	3,64390E+0 	1,86782E-3 	1,38834E-4 	-2,08573E-2 
7,30000E-3 	9,07322E+0 	9,59271E-1 	6,52599E-1 	1,99150E+0 	4,84000E-2 	5,12589E-1 	8,98500E-1 	3,62388E+0 	1,85756E-3 	1,38834E-4 	-2,58747E-2 
7,40000E-3 	9,07322E+0 	9,80672E-1 	6,54750E-1 	2,01290E+0 	4,84000E-2 	5,12589E-1 	9,01369E-1 	3,61197E+0 	1,85146E-3 	1,38834E-4 	-2,87436E-2 
7,50000E-3 	9,07322E+0 	9,93921E-1 	6,53315E-1 	2,02615E+0 	4,84000E-2 	5,12589E-1 	9,03520E-1 	3,61991E+0 	1,85552E-3 	1,38834E-4 	-4,02128E-2 
7,60000E-3 	9,07322E+0 	9,96468E-1 	6,47580E-1 	2,02870E+0 	4,84000E-2 	5,12589E-1 	9,04952E-1 	3,65197E+0 	1,87196E-3 	1,38834E-4 	-5,59854E-2 
7,70000E-3 	9,07322E+0 	9,92902E-1 	6,57616E-1 	2,02513E+0 	4,84000E-2 	5,12589E-1 	8,98500E-1 	3,59623E+0 	1,84339E-3 	1,38834E-4 	-6,24372E-2 
7,80000E-3 	9,07322E+0 	9,89844E-1 	6,58335E-1 	2,02207E+0 	4,84000E-2 	5,12589E-1 	8,94915E-1 	3,59230E+0 	1,84138E-3 	1,38834E-4 	-6,60223E-2 
7,90000E-3 	9,07322E+0 	9,90862E-1 	6,68372E-1 	2,02309E+0 	4,84000E-2 	5,12589E-1 	8,95633E-1 	3,53836E+0 	1,81372E-3 	1,38834E-4 	-7,67753E-2 
8,00000E-3 	9,07322E+0 	1,00156E+0 	6,79125E-1 	2,03379E+0 	4,84000E-2 	5,12589E-1 	8,94915E-1 	3,48233E+0 	1,78501E-3 	1,38834E-4 	-9,39824E-2 
8,10000E-3 	9,07322E+0 	1,01328E+0 	6,78409E-1 	2,04551E+0 	4,84000E-2 	5,12589E-1 	8,92048E-1 	3,48601E+0 	1,78689E-3 	1,38834E-4 	-9,54169E-2 
8,20000E-3 	9,07322E+0 	1,02653E+0 	6,83426E-1 	2,05876E+0 	4,84000E-2 	5,12589E-1 	8,92764E-1 	3,46042E+0 	1,77377E-3 	1,38834E-4 	-9,97181E-2 
8,30000E-3 	9,07322E+0 	1,03468E+0 	6,92747E-1 	2,06691E+0 	4,84000E-2 	5,12589E-1 	8,83446E-1 	3,41386E+0 	1,74991E-3 	1,38834E-4 	-1,11187E-1 
8,40000E-3 	9,07322E+0 	1,03978E+0 	6,87727E-1 	2,07201E+0 	4,84000E-2 	5,12589E-1 	8,84162E-1 	3,43878E+0 	1,76268E-3 	1,38834E-4 	-1,14772E-1 
8,50000E-3 	9,07322E+0 	1,04640E+0 	6,94897E-1 	2,07863E+0 	4,84000E-2 	5,12589E-1 	8,84162E-1 	3,40329E+0 	1,74449E-3 	1,38834E-4 	-1,15491E-1 
8,60000E-3 	9,07322E+0 	1,05710E+0 	6,94897E-1 	2,08933E+0 	4,84000E-2 	5,12589E-1 	8,80577E-1 	3,40329E+0 	1,74449E-3 	1,38834E-4 	-1,16207E-1 
8,70000E-3 	9,07322E+0 	1,06322E+0 	7,02784E-1 	2,09545E+0 	4,84000E-2 	5,12589E-1 	8,85596E-1 	3,36510E+0 	1,72492E-3 	1,38834E-4 	-1,18357E-1 
8,80000E-3 	9,07322E+0 	1,06628E+0 	7,06367E-1 	2,09851E+0 	4,84000E-2 	5,12589E-1 	8,85596E-1 	3,34803E+0 	1,71617E-3 	1,38834E-4 	-1,16207E-1 
8,90000E-3 	9,07322E+0 	1,07137E+0 	7,04216E-1 	2,10360E+0 	4,84000E-2 	5,12589E-1 	8,87031E-1 	3,35826E+0 	1,72141E-3 	1,38834E-4 	-1,14772E-1 
9,00000E-3 	9,07322E+0 	1,08207E+0 	7,06367E-1 	2,11430E+0 	4,84000E-2 	5,12589E-1 	8,85596E-1 	3,34803E+0 	1,71617E-3 	1,38834E-4 	-1,07604E-1 
9,10000E-3 	9,07322E+0 	1,08207E+0 	7,16403E-1 	2,11430E+0 	4,84000E-2 	5,12589E-1 	8,92764E-1 	3,30113E+0 	1,69212E-3 	1,38834E-4 	-9,89998E-2 
9,20000E-3 	9,07322E+0 	1,08971E+0 	7,19989E-1 	2,12194E+0 	4,84000E-2 	5,12589E-1 	8,89898E-1 	3,28469E+0 	1,68370E-3 	1,38834E-4 	-9,46986E-2 
9,30000E-3 	9,07322E+0 	1,09175E+0 	7,22139E-1 	2,12398E+0 	4,84000E-2 	5,12589E-1 	8,97068E-1 	3,27491E+0 	1,67868E-3 	1,38834E-4 	-8,68123E-2 
9,40000E-3 	9,07322E+0 	1,09634E+0 	7,23574E-1 	2,12857E+0 	4,84000E-2 	5,12589E-1 	8,96350E-1 	3,26842E+0 	1,67535E-3 	1,38834E-4 	-7,53431E-2 
9,50000E-3 	9,07322E+0 	1,10755E+0 	7,26440E-1 	2,13978E+0 	4,84000E-2 	5,12589E-1 	8,96350E-1 	3,25552E+0 	1,66874E-3 	1,38834E-4 	-4,09311E-2 
9,60000E-3 	9,07322E+0 	1,11570E+0 	7,32176E-1 	2,14793E+0 	4,84000E-2 	5,12589E-1 	9,00651E-1 	3,23001E+0 	1,65567E-3 	1,38834E-4 	8,53730E-3 
9,70000E-3 	9,07322E+0 	1,12233E+0 	7,30025E-1 	2,15456E+0 	4,84000E-2 	5,12589E-1 	9,01369E-1 	3,23953E+0 	1,66055E-3 	1,38834E-4 	6,87565E-2 
9,80000E-3 	9,07322E+0 	1,13863E+0 	7,26440E-1 	2,17086E+0 	4,84000E-2 	5,12589E-1 	8,98500E-1 	3,25552E+0 	1,66874E-3 	1,38834E-4 	1,52637E-1 
9,90000E-3 	9,07322E+0 	1,15188E+0 	7,30742E-1 	2,18411E+0 	4,84000E-2 	5,12589E-1 	9,00651E-1 	3,23636E+0 	1,65892E-3 	1,38834E-4 	2,16441E-1 
1,00000E-2 	9,07322E+0 	1,15799E+0 	7,31460E-1 	2,19022E+0 	4,84000E-2 	5,12589E-1 	8,96350E-1 	3,23318E+0 	1,65729E-3 	1,38834E-4 	2,73078E-1 
1,01000E-2 	9,07322E+0 	1,16156E+0 	7,35761E-1 	2,19379E+0 	4,84000E-2 	5,12589E-1 	8,95633E-1 	3,21428E+0 	1,64760E-3 	1,38834E-4 	3,18961E-1 
1,02000E-2 	9,07322E+0 	1,17022E+0 	7,40778E-1 	2,20245E+0 	4,84000E-2 	5,12589E-1 	8,96350E-1 	3,19251E+0 	1,63644E-3 	1,38834E-4 	3,16810E-1 
1,03000E-2 	9,07322E+0 	1,17481E+0 	7,40778E-1 	2,20704E+0 	4,84000E-2 	5,12589E-1 	8,94199E-1 	3,19251E+0 	1,63644E-3 	1,38834E-4 	2,97453E-1 
1,04000E-2 	9,07322E+0 	1,18347E+0 	7,47233E-1 	2,21570E+0 	4,84000E-2 	5,12589E-1 	8,96350E-1 	3,16493E+0 	1,62231E-3 	1,38834E-4 	2,58023E-1 
1,05000E-2 	9,07322E+0 	1,18908E+0 	7,49383E-1 	2,22131E+0 	4,84000E-2 	5,12589E-1 	8,93483E-1 	3,15585E+0 	1,61765E-3 	1,38834E-4 	2,42967E-1 
1,06000E-2 	9,07322E+0 	1,19111E+0 	7,48665E-1 	2,22334E+0 	4,84000E-2 	5,12589E-1 	8,97784E-1 	3,15888E+0 	1,61921E-3 	1,38834E-4 	2,20026E-1 
1,07000E-2 	9,07322E+0 	1,19927E+0 	7,52250E-1 	2,23150E+0 	4,84000E-2 	5,12589E-1 	8,92764E-1 	3,14382E+0 	1,61149E-3 	1,38834E-4 	1,86331E-1 
1,08000E-2 	9,07322E+0 	1,20233E+0 	7,53684E-1 	2,23456E+0 	4,84000E-2 	5,12589E-1 	8,89898E-1 	3,13784E+0 	1,60842E-3 	1,38834E-4 	1,97086E-1 
1,09000E-2 	9,07322E+0 	1,20589E+0 	7,57986E-1 	2,23812E+0 	4,84000E-2 	5,12589E-1 	8,99218E-1 	3,12003E+0 	1,59929E-3 	1,38834E-4 	1,54069E-1 
1,10000E-2 	9,07322E+0 	1,21455E+0 	7,57986E-1 	2,24678E+0 	4,84000E-2 	5,12589E-1 	8,95633E-1 	3,12003E+0 	1,59929E-3 	1,38834E-4 	1,31129E-1 
1,11000E-2 	9,07322E+0 	1,21099E+0 	7,60852E-1 	2,24322E+0 	4,84000E-2 	5,12589E-1 	8,99935E-1 	3,10828E+0 	1,59327E-3 	1,38834E-4 	8,02279E-2 
